id,text,sentiment
a351659f85,tweeting ally court last time sad sad moment,negative
33ae501ac5,iddon blerrrrrrrrrrgh im hot sticky,positive
3775f77081,dinner eating bangus fish,neutral
cff0e3e256,feel ill think im dehydrated,negative
0ac7e72578,biology final today home prepare psychology,neutral
b854daaaf8,think steph enjoy first mother day tomorrow,positive
85117f3ab3,got home school assignment,neutral
daa651cfd4,lt training today ehhh hard tall hard feel good sunday race day raining lost mud,positive
85de235e0e,who going see reemer wednesdayy kirsty going im well exited,neutral
a8e51d1a43,miss u roommate,neutral
28825fc1f9,jersey weather good charity drive,positive
0796ce6ac4,oh didnt realize 830 well already work today still car dont ask,neutral
416726e6d2,im sure would make mr koons happy,positive
0e4bcb3a52,happy mother day valk,positive
dd77d3f5cd,know im wrong give one chance sent,negative
bf46ac3c7f,would like gaming system,neutral
3742419885,ive since 3 im 8 hour tomorrow,neutral
a203734990,rosaen love new bracelet im proud sistayou rock girly,positive
2b70bcd0ad,going home enjoy left day cant believe quickly week flew time tweet,positive
50dd008fb5,laze bank holiday law,neutral
c501544be4,potluck danielle taking veggie tray miss,neutral
5b5be601c2,think cold getting worse better cant stop coughing really suck,negative
ddb4330613,time start unfollowing people think,neutral
cc0ad12b7c,tix limboas usual,negative
4aac092937,oooh gosh google wave looking pretty sexy lunch time though back powerpoint significantly le sexy,positive
a1ae4e2000,go bq new outdoor furniture,positive
8b37012287,sachie yna doesnt know password yet,neutral
856bb40ae0,interview picked ny probably forgot blogtalk radio,neutral
cad8db609a,hard time falling asleep,negative
93a199b78f,oh kasa please lose hair,neutral
dd49f1179d,im thinking bout life need bed fiance bed first,positive
5f455a3147,flat tire city,negative
1d5d10eedf,hate exam first time last time school im 10 year yaaaay,negative
16357f7283,hope u alright final,neutral
5657eb8429,hey im new recorded show viewable later thanks social medium tv live,positive
65c7eae9b6,hello everyone im sitting rocking 9412 sam air best classic rock station twitter,positive
ebb86c4db5,schwarzenegger proposes closing 220 state park,neutral
5bf798868a,bambi eat,neutral
756d255e40,home pukey boy poor little baby,negative
4d21d7611c,he amazing jockey saw clydesdale commercial tooloved,positive
131bc4a304,let know go babe good luck,positive
0a2c386597,good morning since 4am quiet,positive
71617c28b6,amazing night drive,positive
656e4dfa55,sam go shoot self,neutral
fb08563a7b,midnight icecream weather bored,negative
5c04a86c88,gun rose baby yay hopin would blipfm,positive
94c3127153,kinda like car situation lately prevented participating due carlessness,negative
226c11669d,sooo childrens museum closed fund raiser got annoying,negative
79e554fd60,free good nite mean good nite wateva,positive
582e5d7420,pulled direction knowing go,neutral
f18ed21359,im senior already,neutral
206aba0edd,yea someone getting best,positive
1f2445122f,cleaning day today run stuff setting schedule week feel much better calmer,positive
ee100f96c1,using yahoo pipe combine feed doable reliable guess,neutral
e939fe583c,sometimes spam leak message board,neutral
a1f42c0c89,thats odd lap maybe thats cat,negative
2cebd75ed4,cuz feel way,neutral
5921dbcbf3,leaving work going crystal search license picking bia heading vega ugh im tired already,negative
e1db1eab6e,finally xmen origin wolverine arrived time play game like mad man time review patrick,negative
982b1c05d3,love album guy cant wait official release curious top 3 softsynthsdaw used,positive
afd2159e57,thanks nice blog post however given cred since done least half work,positive
533d941f5f,chirstina said shes gunna twitter partner,neutral
38c4f74767,yr coworkers hogging jukebox union jack,neutral
f50fcc36b5,love much tay youre amazing 3 come denmark love,positive
676b733c57,buying pretty shiny bead thing feel quite girlish,positive
1aa65233b0,enjoying cool breeze beach help relax unwind,positive
f422f53b7f,shuld dance like seriously best thing haha see yu tomoro,positive
04887b5405,cant stevie wonder gabe called sleepypants gaby,neutral
f7f3dc7102,new orleans since katrina,positive
081a4e8b31,cant believe already friday omg done,neutral
1f45286504,alixs graduation party,neutral
6ed0958471,bioshock fantastic first time played sleep bioshock tomorrow,positive
2132f07ca3,love song starting think one knew one,positive
6db884e1a8,swing didnt get close,neutral
9fb3633760,suck dont drawing tablet,neutral
5181eb11e4,month left high school thank god ready summer,positive
13cad32c3f,nicest thing kate nash,neutral
41a86a9b67,need sleep,neutral
0b2ccf0b7e,lucky e went jealous,positive
6f91801792,lately ive waking sun face today,negative
d8f089b479,x glasgow,neutral
ded636e263,ha first request sending paper copy thesis,positive
52d7fcfd39,looking forward driving storm,neutral
5acf4885d4,omg much fun watcing house bunny courto isa ledge sending link 3,positive
dfe5909132,imma miss dem kobe nd bron commrcials wen cleveland get knocked doe wer funny,positive
59d4b58ebd,thanks man appreciate rock sir,positive
b5cbb35228,want new hair frank wont talk,positive
ad1524a0c7,want see badly,negative
0382b0a358,thinking excited guy move realized sad see go,negative
fe9c9f7f2f,really sorry becausei looking forward thought itd fun u wanted hear itiowe u beer,negative
7a4f2f28ba,sick year omg suck bad sickness ended including full restroom cleanup,negative
4b3a5b41b6,song,neutral
b6cd695d48,working attempting keep squirrel away squirels 1 jesska 0 stick spider,neutral
cd60606781,shrug funny plus know enjoyed tweet love,positive
32e183bbad,s au fshionwk zimmermannillionaredhini gail sorrondaromance bornlisa hocassette societyloved tutu balmain ispired,neutral
15e5ad39f3,day crappy want cry,neutral
bfca4ba8ce,2 friend going jealous,neutral
062ffc4f0d,sad leave beautiful apartment,positive
5bdecb0d75,still craving cheeseburger,neutral
1b59763e81,dont say,neutral
a17703215b,cup tea cold tasting really good,positive
a240940b31,never realized good actually read duh avid tech crunch reader much better,positive
6c256de604,make full girl 120,positive
5955233380,heyy,neutral
51be0f0a7c,radio royal transmitter packed today good anyone got spare shed lol,positive
11946e367a,lol wow thats good haha still cant believe mother day,positive
5d9e44e6aa,saw cute movie passed place called peasant kitchen wtf name kinda sad,negative
a37538b291,across water damned expensive,negative
c9a52dee1f,guess im gon na try nap thing 2day since kid havent cooperated yet week im sure 2day wont different,positive
1dda981140,another week begin one got better last,positive
35aa02c551,im following im following im sorry ahhahah missed,negative
dbeef30a84,bear like,neutral
67381561f6,ugh need job one hiring,neutral
3911f274d6,way back dublin omg didnt hit bed 530 sleepy road back good ole dublin p,positive
ed84aa3983,dont wan na work 10hour shift today id rather whisper sweetnothings earpiece lady friend cellphone,negative
822cf03d0d,internet 1 drawing 0 im backing blackberry file could take hour drawing prep done,neutral
670ce5e88e,make decision like always choose black,negative
10022832ae,im suffering restless leg butt syndrome,neutral
7f8240f623,hey next uk,neutral
f1776ec89e,hope nice relaxing day hope well wishing best,positive
2ea6cb3bd3,got go work slight hangover gd nite thou,negative
877130d7e5,happy mother day vicky mother read,positive
1937abbaac,im sunburnt arm burnt mouth skin coming,neutral
0a36e72ac2,staying home im badass,neutral
e4fa21bd2f,really bad one also classic,negative
cfd68d702e,want summer sprinkling still,neutral
b5da09a0f6,birthday weekend cant find ex hid dane cook ticket tomorrow wtf thats wanted birthday,negative
53a531c7b4,voter paint peeled skin maybe skin peeled voter paint,neutral
32739ec46e,wakenbake monday,neutral
054d16c70d,cant say ive tried havent tried sword either yet anyway,neutral
b1195a418c,weekend probably best still another day go,positive
2d782345bc,testfest weer een groot succes,neutral
b8b975d265,pool today stupid weather,negative
4b1e5d7c3a,really know feelin wish could hug,positive
5898290010,getting early,positive
39f74c5153,im going estonia woohoo,neutral
3949bb2591,stjohn thats hope,neutral
ced0bb0d25,meant looking like tiger stupid predictive text,negative
5428d6a1dd,finished playing mahjong lost 38 mag weisheng,neutral
3f09fa2af2,new site stuck google sandpit test skill come back,positive
cee062574a,thanks im twitter,positive
166332e48a,im oh bored buut almost 2 day til leave france,negative
8f25eabe4a,overcome whatever dart enemy may try stop weve got ta stay focused tweetz god bless,neutral
3c41934098,kimmeh miss however rest life,neutral
9c1e71d5e9,cant help feel today massive michael jackson rumour day cue mj hater,neutral
1cebd63a24,ive made way round park jogging quite pleased 6th outing,positive
8e48929733,ipod died today,neutral
6545e365a0,new van nice one,positive
b221ecd789,birthday girl house tweet tweet suckas,neutral
c28bdcf8dc,finger hurt,neutral
43ee369d34,following new fan see wonder good meet,positive
9093f4a84f,old blue g4 slow code nowadays laptop ive borrowed work let lounge browse,negative
b432c9fadc,es since away come tucson,neutral
87b8d7449f,saw blink show tmobile party im speachless,neutral
36589d3c2d,homework ew fml pull nighter think im gon na,neutral
5055018a65,u go lmk let go together,neutral
28013de754,watching tiny nephew perfect baby,positive
df82999f38,happy mother day mom tough job totally worth,positive
ccd4caa001,gave tumblr api isnt pointing private account,neutral
e10587e6de,oh insomnia hate im bored staring ceiling cano go sleepnow please,negative
d41721b745,two oclock please come faster,neutral
fc5de3287d,nooo dont know whyi click tweetdeck025manualblink182air doesnt run sad,negative
96ed7455c3,arcelay got chased male chihuahua looked like pregnant today black,positive
1cf039efa9,walked home rain,neutral
ecfcc8230f,ahaha thats okay thanks,positive
3b5d1cc375,u two fighting,neutral
5dfc83d141,indeed twitter mate happening enjoy hope see arou,positive
7a7f7181c7,want say youtaylor swift hayley williams great lovely voice,positive
38d2b216c7,watching ha got new photo myy room waiting ulise get home,positive
5f58dc8b36,playing skate two hour need get actually skate late,negative
b8332c63c9,drive automatically ejecting supported disc ie cdr cant boot disc time applecare,neutral
da62e66fac,omfg one worst day ever,negative
d3ac1634fc,love dreambears want best friend,positive
ae5b8cf7aa,rofl,positive
2fe4f05a35,louise bless ya know feeling well,neutral
aee0796720,working graduation shame,neutral
5b6212874a,penguin win ot probably busy one game win,positive
49d708c7b8,dang stuck fantasty pick,neutral
360583f897,oh hahahahahaha seriously tell wait staff look great time easiest nice thing,positive
123704488c,subway im going get subway love ate often new zealand,positive
3d22669847,eh june 15th going signing 18th think x,neutral
a47a7599e3,designing,neutral
cbb9d08353,green day boulevard broken dream hinder lip angel howie day collide nice song,negative
43cf42df19,watching snl love life hosting,positive
82319bb9ef,1111 made wish,neutral
0f7696a955,listening maylene wondering cant pull many cool southern metal lick,positive
5213af0cf4,poor tony come play scrabble facebook,negative
c400b1fb2f,awe,neutral
225e7973da,follow,neutral
9a9fa3f033,love app thing hella awesome bro,positive
4bf04f6e67,ah gotcha well im curious hear thought wolverine actually went saw,negative
989ba2d8e7,need buy iphone good app work wifi though,positive
cb4adb2254,wan na something tonight work dunno,negative
e4ecd62689,car alarm immobiliser make incredibly complicated costly key code neither immobiliser,negative
adb0fc398e,hello twitterfon im glad youre back,positive
46ffb6bd0e,think follow follower stalk please,neutral
20bf68a459,finger crossed,neutral
e0f831f552,awesome tell good might watch,positive
968910f054,mgm grand mraz stage doubling back opener lot old memory flooding back,positive
5cc015ed85,quite muchhmmm product u canada idk covergirl,neutral
380c3d243a,almost ready new beta found showstopping bug please standby,positive
489b7fc86b,hug,neutral
05198b8107,sister cry eye hubby called iraq spoke n2 minute heard popping sound background call dropped,positive
